,D,L,P,G,X,DH,CHF,T
3227,0.01,2.0,1079000.0,450.0,0.599,570000.0,998000.0,322.42999999999995
3228,0.01,2.0,1079000.0,614.0,0.514,566000.0,1229000.0,323.39
3229,0.01,2.0,1079000.0,795.0,0.467,579000.0,1509000.0,320.27
3230,0.01,2.0,1079000.0,952.0,0.445,581000.0,1759000.0,319.79999999999995
3231,0.01,2.0,3040000.0,936.0,0.609,835000.0,2262000.0,314.72999999999996
3232,0.01,2.0,3040000.0,1100.0,0.547,844000.0,2516000.0,312.58
3233,0.01,2.0,3040000.0,1273.0,0.495,840000.0,2757000.0,313.53
3234,0.01,2.0,3040000.0,1490.0,0.401,840000.0,2913000.0,313.53
3235,0.01,2.0,3040000.0,1744.0,0.356,849000.0,3254000.0,311.38
3236,0.01,2.0,3040000.0,1999.0,0.315,839000.0,3517000.0,313.77
3237,0.01,2.0,3040000.0,2356.0,0.24,837000.0,3744000.0,314.25
3238,0.01,2.0,3040000.0,2635.0,0.207,834000.0,3983000.0,314.96999999999997
3239,0.01,2.0,3040000.0,3145.0,0.156,796000.0,4245000.0,324.08
3240,0.01,2.0,4021000.0,1019.0,0.587,932000.0,2476000.0,309.77
3241,0.01,2.0,4021000.0,1337.0,0.467,908000.0,2865000.0,315.53
3242,0.01,2.0,4021000.0,1681.0,0.364,917000.0,3247000.0,313.37
3243,0.01,2.0,4021000.0,1961.0,0.307,905000.0,3518000.0,316.25
3244,0.01,2.0,4021000.0,2343.0,0.221,897000.0,3749000.0,318.16999999999996
3245,0.01,2.0,4021000.0,2687.0,0.178,876000.0,3979000.0,323.2
3246,0.01,2.0,4021000.0,3119.0,0.096,914000.0,4223000.0,314.09
3247,0.01,2.0,4021000.0,3145.0,0.101,893000.0,4210000.0,319.13
3248,0.01,2.0,2059000.0,1019.0,0.516,766000.0,2220000.0,308.34
3249,0.01,2.0,2059000.0,1263.0,0.437,766000.0,2518000.0,308.34
3250,0.01,2.0,2059000.0,1477.0,0.387,762000.0,2761000.0,309.28999999999996
3251,0.01,2.0,2059000.0,1668.0,0.352,762000.0,2983000.0,309.28999999999996
3252,0.01,2.0,2059000.0,1910.0,0.336,733000.0,3273000.0,316.24
3253,0.01,2.0,2059000.0,2457.0,0.269,700000.0,3721000.0,324.14
3254,0.01,2.0,2059000.0,2827.0,0.229,680000.0,3938000.0,328.92999999999995
3255,0.01,2.0,2059000.0,3183.0,0.192,663000.0,4092000.0,333.0
3256,0.01,2.0,1040000.0,1095.0,0.403,643000.0,1995000.0,303.25
3257,0.01,2.0,981000.0,1286.0,0.377,607000.0,2205000.0,309.19
3258,0.01,2.0,1030000.0,1617.0,0.319,600000.0,2519000.0,313.09
3259,0.01,2.0,1079000.0,1834.0,0.314,555000.0,2722000.0,326.02
3260,0.01,2.0,1079000.0,2075.0,0.286,559000.0,2944000.0,325.05999999999995
3261,0.01,2.0,1079000.0,2330.0,0.281,551000.0,3257000.0,326.96999999999997
3262,0.01,2.0,1108000.0,2534.0,0.273,544000.0,3463000.0,329.89
3263,0.01,1.0,3040000.0,168.0,0.907,815000.0,1029000.0,319.53
3264,0.01,1.0,3040000.0,222.0,0.792,802000.0,1234000.0,322.64
3265,0.01,1.0,3040000.0,281.0,0.776,826000.0,1564000.0,316.89
3266,0.01,1.0,3040000.0,331.0,0.735,797000.0,1755000.0,323.84
3267,0.01,1.0,3040000.0,400.0,0.704,805000.0,2072000.0,321.91999999999996
3268,0.01,1.0,3040000.0,455.0,0.677,797000.0,2291000.0,323.84
3269,0.01,1.0,3040000.0,497.0,0.68,793000.0,2505000.0,324.79999999999995
3270,0.01,1.0,3040000.0,584.0,0.635,793000.0,2830000.0,324.79999999999995
3271,0.01,1.0,3040000.0,662.0,0.578,794000.0,3037000.0,324.55999999999995
3272,0.01,1.0,3040000.0,728.0,0.549,794000.0,3248000.0,324.55999999999995
3273,0.01,1.0,3040000.0,890.0,0.441,795000.0,3538000.0,324.32
3274,0.01,1.0,3040000.0,1054.0,0.354,874000.0,3991000.0,305.39
3275,0.01,1.0,3040000.0,1146.0,0.342,858000.0,4229000.0,309.21999999999997
3276,0.01,1.0,3040000.0,1477.0,0.223,842000.0,4603000.0,313.05999999999995
3277,0.01,1.0,3040000.0,1668.0,0.181,846000.0,4900000.0,312.09999999999997
3278,0.01,1.0,3040000.0,1464.0,0.23,846000.0,4620000.0,312.09999999999997
3279,0.01,1.0,3040000.0,1643.0,0.199,825000.0,4871000.0,317.13
3280,0.01,1.0,3040000.0,1846.0,0.154,821000.0,5082000.0,318.09
3281,0.01,1.0,4021000.0,204.0,0.839,880000.0,1184000.0,322.24
3282,0.01,1.0,4021000.0,243.0,0.734,881000.0,1304000.0,322.0
3283,0.01,1.0,4021000.0,299.0,0.735,898000.0,1619000.0,317.92999999999995
3284,0.01,1.0,4021000.0,311.0,0.815,892000.0,1784000.0,319.35999999999996
3285,0.01,1.0,4021000.0,383.0,0.753,892000.0,2097000.0,319.35999999999996
3286,0.01,1.0,4021000.0,424.0,0.733,891000.0,2282000.0,319.59999999999997
3287,0.01,1.0,4021000.0,481.0,0.696,892000.0,2516000.0,319.35999999999996
3288,0.01,1.0,4021000.0,558.0,0.676,890000.0,2865000.0,319.84
3289,0.01,1.0,4021000.0,637.0,0.604,890000.0,3073000.0,319.84
3290,0.01,1.0,4021000.0,693.0,0.609,890000.0,3358000.0,319.84
3291,0.01,1.0,4021000.0,1108.0,0.333,913000.0,4120000.0,314.33
3292,0.01,1.0,4021000.0,1239.0,0.274,921000.0,4321000.0,312.40999999999997
3293,0.01,1.0,4021000.0,1452.0,0.209,926000.0,4677000.0,311.21
3294,0.01,1.0,4021000.0,1693.0,0.144,926000.0,4982000.0,311.21
3295,0.01,1.0,4021000.0,1884.0,0.096,924000.0,5146000.0,311.69
3296,0.01,1.0,2059000.0,181.0,0.816,710000.0,1019000.0,321.75
3297,0.01,1.0,2059000.0,220.0,0.799,693000.0,1215000.0,325.82
3298,0.01,1.0,2059000.0,303.0,0.729,692000.0,1570000.0,326.05999999999995
3299,0.01,1.0,2059000.0,339.0,0.745,689000.0,1777000.0,326.78
3300,0.01,1.0,2059000.0,409.0,0.694,690000.0,2048000.0,326.53999999999996
3301,0.01,1.0,2059000.0,474.0,0.666,692000.0,2313000.0,326.05999999999995
3302,0.01,1.0,2059000.0,526.0,0.652,696000.0,2538000.0,325.09999999999997
3303,0.01,1.0,2059000.0,615.0,0.596,696000.0,2807000.0,325.09999999999997
3304,0.01,1.0,2059000.0,702.0,0.545,699000.0,3036000.0,324.38
3305,0.01,1.0,2059000.0,789.0,0.523,701000.0,3339000.0,323.9
3306,0.01,1.0,2059000.0,1126.0,0.353,696000.0,3844000.0,325.09999999999997
3307,0.01,1.0,2059000.0,1490.0,0.23,699000.0,4227000.0,324.38
3308,0.01,1.0,2059000.0,1630.0,0.212,707000.0,4526000.0,322.46999999999997
3309,0.01,1.0,2059000.0,1884.0,0.172,705000.0,4870000.0,322.95
3310,0.00607,1.0,3040000.0,512.0,0.824,807000.0,1773000.0,321.44
3311,0.00607,1.0,3040000.0,512.0,0.829,805000.0,1779000.0,321.91999999999996
3312,0.00607,1.0,3040000.0,568.0,0.831,805000.0,1975000.0,321.91999999999996
3313,0.00607,1.0,3040000.0,571.0,0.805,805000.0,1947000.0,321.91999999999996
3314,0.00607,1.0,3040000.0,688.0,0.791,823000.0,2336000.0,317.60999999999996
3315,0.00607,1.0,3040000.0,702.0,0.773,818000.0,2344000.0,318.80999999999995
3316,0.00607,1.0,3040000.0,784.0,0.723,802000.0,2495000.0,322.64
3317,0.00607,1.0,3040000.0,774.0,0.734,796000.0,2479000.0,324.08
3318,0.00607,1.0,3040000.0,861.0,0.743,784000.0,2760000.0,326.95
3319,0.00607,1.0,3040000.0,881.0,0.721,780000.0,2769000.0,327.90999999999997
3320,0.00607,1.0,3040000.0,1040.0,0.666,767000.0,3093000.0,331.02
3321,0.00607,1.0,3040000.0,1019.0,0.674,764000.0,3048000.0,331.74
3322,0.00607,1.0,3040000.0,1140.0,0.644,751000.0,3294000.0,334.84999999999997
3323,0.00607,1.0,3040000.0,1123.0,0.654,751000.0,3276000.0,334.84999999999997
3324,0.00607,1.0,3040000.0,1317.0,0.557,756000.0,3502000.0,333.65
3325,0.00607,1.0,3040000.0,1313.0,0.56,755000.0,3502000.0,333.89
3326,0.00607,1.0,3040000.0,1330.0,0.552,751000.0,3511000.0,334.84999999999997
3327,0.00607,1.0,3040000.0,1324.0,0.557,751000.0,3511000.0,334.84999999999997
3328,0.00607,1.0,3040000.0,1521.0,0.5,745000.0,3784000.0,336.28999999999996
3329,0.00607,1.0,3040000.0,1545.0,0.48,755000.0,3784000.0,333.89
3330,0.00607,1.0,3040000.0,1555.0,0.496,775000.0,3925000.0,329.10999999999996
3331,0.00607,1.0,3040000.0,1773.0,0.437,776000.0,4193000.0,328.87
3332,0.00607,1.0,3040000.0,1731.0,0.458,776000.0,4193000.0,328.87
3333,0.00607,1.0,4021000.0,574.0,0.809,902000.0,1990000.0,316.96999999999997
3334,0.00607,1.0,4021000.0,570.0,0.819,899000.0,1990000.0,317.69
3335,0.00607,1.0,4021000.0,646.0,0.808,890000.0,2228000.0,319.84
3336,0.00607,1.0,4021000.0,643.0,0.817,886000.0,2228000.0,320.79999999999995
3337,0.00607,1.0,4021000.0,714.0,0.792,956000.0,2503000.0,304.02
3338,0.00607,1.0,4021000.0,752.0,0.762,877000.0,2487000.0,322.96
3339,0.00607,1.0,4021000.0,840.0,0.767,861000.0,2769000.0,326.78999999999996
3340,0.00607,1.0,4021000.0,829.0,0.783,860000.0,2769000.0,327.03
3341,0.00607,1.0,4021000.0,971.0,0.697,852000.0,3012000.0,328.95
3342,0.00607,1.0,4021000.0,957.0,0.714,852000.0,3012000.0,328.95
3343,0.00607,1.0,4021000.0,1040.0,0.683,848000.0,3183000.0,329.90999999999997
3344,0.00607,1.0,4021000.0,1019.0,0.711,847000.0,3192000.0,330.15
3345,0.00607,1.0,4021000.0,1165.0,0.644,847000.0,3444000.0,330.15
3346,0.00607,1.0,4021000.0,1196.0,0.614,848000.0,3444000.0,329.90999999999997
3347,0.00607,1.0,4021000.0,1514.0,0.519,847000.0,3985000.0,330.15
3348,0.00607,1.0,4021000.0,1489.0,0.522,848000.0,3935000.0,329.90999999999997
3349,0.00607,1.0,4021000.0,1731.0,0.456,844000.0,4267000.0,330.87
3350,0.00607,1.0,2059000.0,803.0,0.629,689000.0,2282000.0,326.78
3351,0.00607,1.0,2059000.0,803.0,0.64,680000.0,2297000.0,328.92999999999995
3352,0.00607,1.0,2059000.0,892.0,0.63,689000.0,2536000.0,326.78
3353,0.00607,1.0,2059000.0,895.0,0.629,689000.0,2544000.0,326.78
3354,0.00607,1.0,2059000.0,999.0,0.599,689000.0,2752000.0,326.78
3355,0.00607,1.0,2059000.0,1106.0,0.568,690000.0,2951000.0,326.53999999999996
3356,0.00607,1.0,2059000.0,1116.0,0.57,690000.0,2986000.0,326.53999999999996
3357,0.00607,1.0,2059000.0,1275.0,0.545,677000.0,3295000.0,329.65
3358,0.00607,1.0,2059000.0,1341.0,0.501,672000.0,3285000.0,330.84999999999997
3359,0.00607,1.0,2059000.0,1313.0,0.519,672000.0,3285000.0,330.84999999999997
3360,0.00607,1.0,2059000.0,1445.0,0.491,678000.0,3512000.0,329.40999999999997
3361,0.00607,1.0,2059000.0,1413.0,0.505,678000.0,3493000.0,329.40999999999997
3362,0.00607,1.0,2059000.0,1655.0,0.44,663000.0,3745000.0,333.0
3363,0.00607,1.0,2059000.0,1700.0,0.437,664000.0,3835000.0,332.76
3364,0.00607,1.0,2059000.0,1683.0,0.449,665000.0,3855000.0,332.52
3365,0.00607,1.0,1128000.0,646.0,0.63,551000.0,1772000.0,329.04999999999995
3366,0.00607,1.0,1177000.0,626.0,0.658,559000.0,1772000.0,329.15999999999997
3367,0.00607,1.0,1177000.0,753.0,0.594,561000.0,1990000.0,328.67999999999995
3368,0.00607,1.0,1157000.0,757.0,0.591,557000.0,1990000.0,328.82
3369,0.00607,1.0,1147000.0,892.0,0.548,556000.0,2228000.0,328.65
3370,0.00607,1.0,1147000.0,885.0,0.555,554000.0,2228000.0,329.13
3371,0.00607,1.0,1147000.0,1054.0,0.514,547000.0,2512000.0,330.79999999999995
3372,0.00607,1.0,1147000.0,1047.0,0.519,547000.0,2512000.0,330.79999999999995
3373,0.00607,1.0,1147000.0,1251.0,0.474,546000.0,2829000.0,331.03999999999996
3374,0.00607,1.0,1147000.0,1241.0,0.48,547000.0,2829000.0,330.79999999999995
3375,0.00607,1.0,1147000.0,1424.0,0.44,548000.0,3076000.0,330.55999999999995
3376,0.00607,1.0,1147000.0,1434.0,0.435,547000.0,3076000.0,330.79999999999995
3377,0.00607,1.0,1147000.0,1531.0,0.428,546000.0,3249000.0,331.03999999999996
3378,0.00607,1.0,1147000.0,1531.0,0.428,546000.0,3249000.0,331.03999999999996
3386,0.01,1.0,9800000.0,570.0,0.421,923000.0,2095000.0,385.03
3387,0.01,1.0,9800000.0,676.0,0.378,898000.0,2351000.0,390.96999999999997
3388,0.01,1.0,9800000.0,849.0,0.291,884000.0,2678000.0,394.28999999999996
3389,0.01,1.0,9800000.0,941.0,0.247,866000.0,2787000.0,398.54999999999995
3390,0.01,1.0,9800000.0,970.0,0.238,921000.0,2976000.0,385.51
3391,0.01,1.0,9800000.0,1001.0,0.227,874000.0,2926000.0,396.65999999999997
3392,0.01,1.0,9800000.0,1030.0,0.226,932000.0,3151000.0,382.89
3393,0.01,1.0,9800000.0,1164.0,0.198,866000.0,3257000.0,398.54999999999995
3394,0.01,1.0,9800000.0,1185.0,0.182,922000.0,3419000.0,385.27
3395,0.01,1.0,9800000.0,1221.0,0.186,912000.0,3507000.0,387.65
3396,0.01,1.0,9800000.0,1313.0,0.147,868000.0,3462000.0,398.07
3397,0.01,1.0,9800000.0,1352.0,0.131,910000.0,3630000.0,388.12
3398,0.01,1.0,9800000.0,1514.0,0.093,905000.0,3861000.0,389.30999999999995
3399,0.01,1.0,9800000.0,1635.0,0.072,837000.0,3776000.0,405.4
3400,0.01,1.0,9800000.0,1645.0,0.073,887000.0,4017000.0,393.58
3401,0.01,1.0,9800000.0,1861.0,0.012,831000.0,3915000.0,406.80999999999995
3402,0.01,1.0,9800000.0,1946.0,-0.002,865000.0,4170000.0,398.78
3403,0.01,1.0,9800000.0,1995.0,-0.014,839000.0,4067000.0,404.92999999999995
3404,0.01,1.0,9800000.0,2176.0,-0.022,822000.0,4281000.0,408.92999999999995
3405,0.01,1.0,9800000.0,2331.0,-0.04,822000.0,4447000.0,408.92999999999995
3406,0.01,1.0,9800000.0,2536.0,-0.058,825000.0,4711000.0,408.23
3407,0.01,1.0,9800000.0,2791.0,-0.07,808000.0,4949000.0,412.23
3408,0.01,2.0,9800000.0,474.0,0.71,958000.0,1121000.0,376.71
3409,0.01,2.0,9800000.0,517.0,0.656,974000.0,1181000.0,372.89
3410,0.01,2.0,9800000.0,531.0,0.651,991000.0,1219000.0,368.84
3411,0.01,2.0,9800000.0,581.0,0.604,992000.0,1290000.0,368.59999999999997
3412,0.01,2.0,9800000.0,619.0,0.583,990000.0,1354000.0,369.08
3413,0.01,2.0,9800000.0,662.0,0.568,974000.0,1420000.0,372.89
3414,0.01,2.0,9800000.0,722.0,0.525,986000.0,1503000.0,370.03
3415,0.01,2.0,9800000.0,782.0,0.493,961000.0,1567000.0,375.99
3416,0.01,2.0,9800000.0,842.0,0.469,954000.0,1650000.0,377.65999999999997
3417,0.01,2.0,9800000.0,871.0,0.455,949000.0,1677000.0,378.84999999999997
3418,0.01,2.0,9800000.0,888.0,0.436,914000.0,1646000.0,387.16999999999996
3419,0.01,2.0,9800000.0,973.0,0.422,916000.0,1782000.0,386.7
3420,0.01,2.0,9800000.0,1150.0,0.358,884000.0,1938000.0,394.28999999999996
3421,0.01,2.0,9800000.0,1228.0,0.339,843000.0,1971000.0,403.98
3422,0.01,2.0,9800000.0,1422.0,0.276,807000.0,2072000.0,412.46
3423,0.01,2.0,9800000.0,1617.0,0.201,796000.0,2132000.0,415.03999999999996
3424,0.01,2.0,9800000.0,1719.0,0.202,799000.0,2277000.0,414.34
3425,0.01,2.0,9800000.0,1787.0,0.176,799000.0,2286000.0,414.34
3426,0.01,2.0,9800000.0,1956.0,0.145,790000.0,2382000.0,416.45
3427,0.01,2.0,9800000.0,2031.0,0.144,774000.0,2434000.0,420.2
3428,0.01,2.0,9800000.0,2232.0,0.115,747000.0,2491000.0,426.51
3429,0.01,2.0,9800000.0,2473.0,0.089,729000.0,2601000.0,430.71
3430,0.01,2.0,9800000.0,2745.0,0.063,714000.0,2719000.0,434.18999999999994
3431,0.01,2.0,9800000.0,506.0,0.719,659000.0,1015000.0,446.90999999999997
3432,0.01,2.0,9800000.0,598.0,0.641,648000.0,1117000.0,449.43999999999994
3433,0.01,2.0,9800000.0,701.0,0.601,595000.0,1208000.0,461.54999999999995
3434,0.01,2.0,9800000.0,846.0,0.502,568000.0,1330000.0,467.66999999999996
3435,0.01,2.0,9800000.0,871.0,0.517,545000.0,1329000.0,472.84999999999997
3436,0.01,2.0,9800000.0,871.0,0.504,559000.0,1328000.0,469.7
3437,0.01,2.0,9800000.0,963.0,0.501,550000.0,1453000.0,471.73
3438,0.01,2.0,9800000.0,1069.0,0.453,544000.0,1520000.0,473.08
3439,0.01,2.0,9800000.0,1115.0,0.441,557000.0,1582000.0,470.15
3440,0.01,2.0,9800000.0,1178.0,0.423,567000.0,1650000.0,467.89
3441,0.01,2.0,9800000.0,1334.0,0.359,559000.0,1717000.0,469.7
3442,0.01,2.0,9800000.0,1497.0,0.312,552000.0,1795000.0,471.28
3443,0.01,2.0,9800000.0,1638.0,0.29,538000.0,1878000.0,474.41999999999996
3444,0.01,2.0,9800000.0,2016.0,0.204,513000.0,1966000.0,480.02
3445,0.01,2.0,9800000.0,2027.0,0.209,493000.0,1944000.0,484.46999999999997
3446,0.01,2.0,9800000.0,2335.0,0.159,496000.0,2053000.0,483.79999999999995
3447,0.01,2.0,9800000.0,2437.0,0.151,473000.0,2044000.0,488.89
3448,0.01,2.0,9800000.0,2802.0,0.126,450000.0,2155000.0,493.95
3449,0.01,2.0,9800000.0,3102.0,0.1,454000.0,2267000.0,493.06999999999994
3450,0.01,2.0,9800000.0,3138.0,0.097,437000.0,2209000.0,496.78999999999996
3451,0.01,2.0,9800000.0,3325.0,0.089,464000.0,2408000.0,490.87
3452,0.01,2.0,9800000.0,3516.0,0.081,454000.0,2459000.0,493.06999999999994
3453,0.01,2.0,9800000.0,3799.0,0.069,437000.0,2503000.0,496.78999999999996
3454,0.01,2.0,9800000.0,4188.0,0.059,422000.0,2615000.0,500.05999999999995
3455,0.01,2.0,9800000.0,4252.0,0.056,433000.0,2690000.0,497.65999999999997
3456,0.01,2.0,9800000.0,4418.0,0.05,433000.0,2755000.0,497.65999999999997
3457,0.01,2.0,9800000.0,4800.0,0.046,407000.0,2800000.0,503.30999999999995
3458,0.01,2.0,9800000.0,5221.0,0.048,385000.0,2923000.0,508.03999999999996
3459,0.01001,3.0,9800000.0,481.0,0.832,506000.0,640000.0,481.58
3460,0.01001,3.0,9800000.0,541.0,0.798,490000.0,693000.0,485.13
3461,0.01001,3.0,9800000.0,558.0,0.791,517000.0,724000.0,479.13
3462,0.01001,3.0,9800000.0,636.0,0.725,509000.0,778000.0,480.90999999999997
3463,0.01001,3.0,9800000.0,714.0,0.679,527000.0,846000.0,476.89
3464,0.01001,3.0,9800000.0,816.0,0.598,551000.0,911000.0,471.5
3465,0.01001,3.0,9800000.0,911.0,0.552,531000.0,954000.0,475.99
3466,0.01001,3.0,9800000.0,1063.0,0.461,546000.0,1022000.0,472.63
3467,0.01001,3.0,9800000.0,1162.0,0.464,509000.0,1085000.0,480.90999999999997
3468,0.01001,3.0,9800000.0,1247.0,0.412,534000.0,1118000.0,475.31999999999994
3469,0.01001,3.0,9800000.0,1395.0,0.402,510000.0,1210000.0,480.68999999999994
3470,0.01001,3.0,9800000.0,1515.0,0.366,513000.0,1257000.0,480.02
3471,0.01001,3.0,9800000.0,1659.0,0.354,500000.0,1338000.0,482.90999999999997
3472,0.01001,3.0,9800000.0,2041.0,0.272,520000.0,1494000.0,478.46
3473,0.01001,3.0,9800000.0,2595.0,0.177,506000.0,1597000.0,481.58
3474,0.01001,3.0,9800000.0,3206.0,0.13,484000.0,1750000.0,486.46
3475,0.01001,3.0,9800000.0,3488.0,0.117,484000.0,1856000.0,486.46
3476,0.01001,3.0,9800000.0,3841.0,0.097,489000.0,1974000.0,485.34999999999997
3477,0.01001,3.0,9800000.0,4173.0,0.087,492000.0,2109000.0,484.68999999999994
3478,0.01001,3.0,9800000.0,4744.0,0.076,482000.0,2303000.0,486.9
3479,0.01001,3.0,9800000.0,5045.0,0.07,478000.0,2398000.0,487.78999999999996
3480,0.01001,3.0,9800000.0,5214.0,0.06,525000.0,2622000.0,477.34
3481,0.01001,3.0,9800000.0,5458.0,0.06,477000.0,2535000.0,488.01
3482,0.01001,3.0,9800000.0,5945.0,0.052,488000.0,2756000.0,485.56999999999994
3483,0.01001,3.0,9800000.0,6566.0,0.045,471000.0,2904000.0,489.33
3484,0.01001,3.0,9800000.0,6735.0,0.034,520000.0,3170000.0,478.46
3485,0.01001,3.0,9800000.0,6838.0,0.04,478000.0,3027000.0,487.78999999999996
3486,0.01001,3.0,9800000.0,7420.0,0.03,496000.0,3313000.0,483.79999999999995
3487,0.01001,3.0,9800000.0,473.0,0.837,121000.0,484000.0,561.3399999999999
3488,0.01001,3.0,9800000.0,519.0,0.855,106000.0,534000.0,564.12
3489,0.01001,3.0,9800000.0,622.0,0.763,139000.0,593000.0,557.96
3490,0.01001,3.0,9800000.0,742.0,0.678,114000.0,624000.0,562.64
3491,0.01001,3.0,9800000.0,869.0,0.549,130000.0,651000.0,559.66
3492,0.01001,3.0,9800000.0,1179.0,0.465,130000.0,733000.0,559.66
3493,0.01001,3.0,9800000.0,1571.0,0.383,137000.0,846000.0,558.3399999999999
3494,0.01001,3.0,9800000.0,1776.0,0.366,143000.0,929000.0,557.21
3495,0.01001,3.0,9800000.0,2281.0,0.319,128000.0,1049000.0,560.03
3496,0.01001,3.0,9800000.0,3297.0,0.233,146000.0,1251000.0,556.64
3497,0.01001,3.0,9800000.0,3968.0,0.205,132000.0,1339000.0,559.28
3498,0.01001,3.0,9800000.0,4628.0,0.187,135000.0,1479000.0,558.72
3499,0.01001,3.0,9800000.0,5563.0,0.195,111000.0,1717000.0,563.2
3500,0.01001,3.0,9800000.0,6566.0,0.186,115000.0,1978000.0,562.46
3501,0.01,4.966,9800000.0,471.0,0.936,517000.0,419000.0,479.13
3502,0.01,4.966,9800000.0,527.0,0.883,498000.0,445000.0,483.36
3503,0.01,4.966,9800000.0,595.0,0.824,508000.0,477000.0,481.13
3504,0.01,4.966,9800000.0,704.0,0.733,525000.0,532000.0,477.34
3505,0.01,4.966,9800000.0,895.0,0.6,508000.0,588000.0,481.13
3506,0.01,4.966,9800000.0,1047.0,0.533,529000.0,651000.0,476.43999999999994
3507,0.01,4.966,9800000.0,1235.0,0.464,505000.0,695000.0,481.79999999999995
3508,0.01,4.966,9800000.0,1603.0,0.386,516000.0,824000.0,479.34999999999997
3509,0.01,4.966,9800000.0,1833.0,0.384,501000.0,928000.0,482.68999999999994
3510,0.01,4.966,9800000.0,2193.0,0.338,509000.0,1046000.0,480.90999999999997
3511,0.01,4.966,9800000.0,2639.0,0.305,485000.0,1164000.0,486.24
3512,0.01,4.966,9800000.0,3021.0,0.261,511000.0,1285000.0,480.46
3513,0.01,4.966,9800000.0,3771.0,0.185,508000.0,1407000.0,481.13
3514,0.01,4.966,9800000.0,4570.0,0.144,502000.0,1560000.0,482.46999999999997
3515,0.01,4.966,9800000.0,5122.0,0.127,505000.0,1724000.0,481.79999999999995
3516,0.01,4.966,9800000.0,5907.0,0.106,513000.0,1889000.0,480.02
3517,0.01,4.966,9800000.0,6632.0,0.101,507000.0,2081000.0,481.34999999999997
3518,0.01,4.966,9800000.0,7566.0,0.091,504000.0,2300000.0,482.02
3519,0.01,4.966,9800000.0,492.0,0.944,116000.0,339000.0,562.27
3520,0.01,4.966,9800000.0,602.0,0.83,120000.0,373000.0,561.53
3521,0.01,4.966,9800000.0,708.0,0.747,114000.0,395000.0,562.64
3522,0.01,4.966,9800000.0,747.0,0.729,120000.0,409000.0,561.53
3523,0.01,4.966,9800000.0,1001.0,0.566,114000.0,438000.0,562.64
3524,0.01,4.966,9800000.0,1164.0,0.515,117000.0,471000.0,562.0899999999999
3525,0.01,4.966,9800000.0,1543.0,0.427,117000.0,529000.0,562.0899999999999
3526,0.01,4.966,9800000.0,1861.0,0.383,114000.0,583000.0,562.64
3527,0.01,4.966,9800000.0,2151.0,0.365,114000.0,646000.0,562.64
3528,0.01,4.966,9800000.0,2466.0,0.35,112000.0,714000.0,563.01
3529,0.01,4.966,9800000.0,2703.0,0.342,114000.0,769000.0,562.64
3530,0.01,4.966,9800000.0,2979.0,0.339,119000.0,847000.0,561.71
3531,0.01,4.966,9800000.0,3322.0,0.333,111000.0,918000.0,563.2
3532,0.01,4.966,9800000.0,3704.0,0.334,114000.0,1029000.0,562.64
3533,0.01,4.966,9800000.0,4277.0,0.327,106000.0,1150000.0,564.12
3534,0.01,4.966,9800000.0,4811.0,0.318,114000.0,1281000.0,562.64
3535,0.01,4.966,9800000.0,5472.0,0.304,111000.0,1395000.0,563.2
3536,0.01,4.966,9800000.0,6197.0,0.298,108000.0,1542000.0,563.75
3537,0.01,4.966,9800000.0,6643.0,0.288,116000.0,1632000.0,562.27
3538,0.01,1.0,11760000.0,368.0,0.605,1063000.0,1642000.0,370.95
3539,0.01,1.0,11760000.0,446.0,0.527,1088000.0,1898000.0,364.96999999999997
3540,0.01,1.0,11760000.0,499.0,0.454,1079000.0,2010000.0,367.12
3541,0.01,1.0,11760000.0,588.0,0.316,1067000.0,2106000.0,369.99
3542,0.01,1.0,11760000.0,598.0,0.391,1037000.0,2235000.0,377.15
3543,0.01,1.0,11760000.0,683.0,0.35,1054000.0,2492000.0,373.09999999999997
3544,0.01,1.0,11760000.0,743.0,0.332,1033000.0,2636000.0,378.10999999999996
3545,0.01,1.0,11760000.0,913.0,0.197,957000.0,2698000.0,396.16999999999996
3546,0.01,1.0,11760000.0,970.0,0.177,974000.0,2844000.0,392.14
3547,0.01,1.0,11760000.0,1192.0,0.061,944000.0,3004000.0,399.25
3548,0.01,1.0,11760000.0,1277.0,0.034,961000.0,3173000.0,395.21999999999997
3549,0.01,1.0,11760000.0,1405.0,-0.012,953000.0,3258000.0,397.12
3550,0.01,1.0,11760000.0,1408.0,0.014,936000.0,3326000.0,401.14
3551,0.01,1.0,11760000.0,1465.0,-0.025,953000.0,3348000.0,397.12
3552,0.01,1.0,11760000.0,1850.0,-0.127,902000.0,3430000.0,409.16999999999996
3553,0.01,2.0,11760000.0,361.0,0.747,1046000.0,869000.0,375.01
3554,0.01,2.0,11760000.0,397.0,0.683,1062000.0,930000.0,371.19
3555,0.01,2.0,11760000.0,432.0,0.67,1050000.0,992000.0,374.04999999999995
3556,0.01,2.0,11760000.0,517.0,0.579,1046000.0,1115000.0,375.01
3557,0.01,2.0,11760000.0,542.0,0.632,1046000.0,1208000.0,375.01
3558,0.01,2.0,11760000.0,616.0,0.494,1046000.0,1253000.0,375.01
3559,0.01,2.0,11760000.0,641.0,0.467,1046000.0,1280000.0,375.01
3560,0.01,2.0,11760000.0,669.0,0.453,1050000.0,1318000.0,374.04999999999995
3561,0.01,2.0,11760000.0,708.0,0.426,1050000.0,1366000.0,374.04999999999995
